date,open,high,low,close,adj_close,volume,ticker,sector,open,high,low,close,adj_close,volume,open,high,low,close,adj_close,volume
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.009765625,104491200.0,AAPL,Technology,,,,,,,,,,,,
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.329345703125,87560400.0,AAPL,Technology,,,,,,,,,,,,
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.56024169921875,137250400.0,AAPL,Technology,,,,,,,,,,,,
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.03653717041016,95654400.0,AAPL,Technology,,,,,,,,,,,,
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.59551239013672,147712400.0,AAPL,Technology,,,,,,,,,,,,
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,85.74620056152344,166651600.0,AAPL,Technology,,,,,,,,,,,,
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.62950897216797,201662400.0,AAPL,Technology,,,,,,,,,,,,
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.33423614501953,200146000.0,AAPL,Technology,,,,,,,,,,,,
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.35250091552734,138808800.0,AAPL,Technology,,,,,,,,,,,,
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.5615234375,165428800.0,AAPL,Technology,,,,,,,,,,,,
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.44243621826172,114406400.0,AAPL,Technology,,,,,,,,,,,,
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.47647857666016,96820400.0,AAPL,Technology,,,,,,,,,,,,
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,84.98799133300781,264476000.0,AAPL,Technology,,,,,,,,,,,,
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.21160888671875,135445200.0,AAPL,Technology,,,,,,,,,,,,
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.0731201171875,212155600.0,AAPL,Technology,,,,,,,,,,,,
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,87.50078582763672,192623200.0,AAPL,Technology,,,,,,,,,,,,
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,88.66243743896484,137522400.0,AAPL,Technology,,,,,,,,,,,,
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,85.93819427490234,205256800.0,AAPL,Technology,,,,,,,,,,,,
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,87.91879272460938,130646000.0,AAPL,Technology,,,,,,,,,,,,
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,88.6526870727539,140223200.0,AAPL,Technology,,,,,,,,,,,,
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.4850082397461,110737200.0,AAPL,Technology,,,,,,,,,,,,
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.4850082397461,114041600.0,AAPL,Technology,,,,,,,,,,,,
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,90.85200500488281,118655600.0,AAPL,Technology,,,,,,,,,,,,
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,90.57011413574219,112424400.0,AAPL,Technology,,,,,,,,,,,,
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,92.67948150634766,117092000.0,AAPL,Technology,,,,,,,,,,,,
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.0780258178711,125642800.0,AAPL,Technology,,,,,,,,,,,,
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.24085998535156,90257200.0,AAPL,Technology,,,,,,,,,,,,
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,92.81072235107422,191649200.0,AAPL,Technology,,,,,,,,,,,,
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.3465805053711,170989200.0,AAPL,Technology,,,,,,,,,,,,
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,94.99544525146484,153198000.0,AAPL,Technology,,,,,,,,,,,,
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,93.82654571533203,110577600.0,AAPL,Technology,,,,,,,,,,,,
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,93.63700103759766,92186800.0,AAPL,Technology,,,,,,,,,,,,
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,95.61028289794922,90318000.0,AAPL,Technology,,,,,,,,,,,,
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.29070281982422,103433200.0,AAPL,Technology,,,,,,,,,,,,
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,94.55560302734375,89001600.0,AAPL,Technology,,,,,,,,,,,,
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.25173950195312,197004400.0,AAPL,Technology,,,,,,,,,,,,
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.02818298339844,185438800.0,AAPL,Technology,,,,,,,,,,,,
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.161865234375,121214000.0,AAPL,Technology,,,,,,,,,,,,
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,90.64788818359375,103625600.0,AAPL,Technology,,,,,,,,,,,,
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.38545989990234,90329200.0,AAPL,Technology,,,,,,,,,,,,
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,93.50334167480469,158130000.0,AAPL,Technology,,,,,,,,,,,,
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.29208374023438,374336800.0,AAPL,Technology,,,,,,,,,,,,
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,105.894775390625,308151200.0,AAPL,Technology,,,,,,,,,,,,
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,106.60196685791016,173071600.0,AAPL,Technology,,,,,,,,,,,,
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,106.98837280273438,121776800.0,AAPL,Technology,,,,,,,,,,,,
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,110.72109985351562,202428800.0,AAPL,Technology,,,,,,,,,,,,
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.20378112792969,198045600.0,AAPL,Technology,,,,,,,,,,,,
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,109.77647399902344,212403600.0,AAPL,Technology,,,,,,,,,,,,
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,106.51175689697266,187902400.0,AAPL,Technology,,,,,,,,,,,,
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,110.05158996582031,165598000.0,AAPL,Technology,,,,,,,,,,,,
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,111.99923706054688,210082000.0,AAPL,Technology,,,,,,,,,,,,
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,111.89942932128906,165565200.0,AAPL,Technology,,,,,,,,,,,,
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,111.60728454589844,119561600.0,AAPL,Technology,,,,,,,,,,,,
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,112.53727722167969,105633600.0,AAPL,Technology,,,,,,,,,,,,
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,112.67847442626953,145538000.0,AAPL,Technology,,,,,,,,,,,,
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.17876434326172,126907200.0,AAPL,Technology,,,,,,,,,,,,
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,121.11421966552734,338054800.0,AAPL,Technology,,,,,,,,,,,,
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,122.56278228759766,345937600.0,AAPL,Technology,,,,,,,,,,,,
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,121.55731201171875,211495600.0,AAPL,Technology,,,,,,,,,,,,
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.21035766601562,163022400.0,AAPL,Technology,,,,,,,,,,,,
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,121.7374496459961,155552400.0,AAPL,Technology,,,,,,,,,,,,
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,121.54025268554688,187630000.0,AAPL,Technology,,,,,,,,,,,,
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,125.66192626953125,225702700.0,AAPL,Technology,,,,,,,,,,,,
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,130.6674346923828,151948100.0,AAPL,Technology,,,,,,,,,,,,
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,127.96016693115234,200119000.0,AAPL,Technology,,,,,,,,,,,,
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,117.71556091308594,257599600.0,AAPL,Technology,,,,,,,,,,,,
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,117.7934799194336,332607200.0,AAPL,Technology,,,,,,,,,,,,
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,109.86656188964844,231366600.0,AAPL,Technology,,,,,,,,,,,,
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.24877166748047,176940500.0,AAPL,Technology,,,,,,,,,,,,
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,110.5190200805664,182274400.0,AAPL,Technology,,,,,,,,,,,,
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,109.06803894042969,180860300.0,AAPL,Technology,,,,,,,,,,,,
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,112.34007263183594,140150100.0,AAPL,Technology,,,,,,,,,,,,
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,112.51535034179688,184642000.0,AAPL,Technology,,,,,,,,,,,,
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,109.19463348388672,154679000.0,AAPL,Technology,,,,,,,,,,,,
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,107.45148468017578,178011000.0,AAPL,Technology,,,,,,,,,,,,
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,104.0431137084961,287104900.0,AAPL,Technology,,,,,,,,,,,,
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,107.19828796386719,195713800.0,AAPL,Technology,,,,,,,,,,,,
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,108.88301086425781,183055400.0,AAPL,Technology,,,,,,,,,,,,
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,104.3157730102539,150718700.0,AAPL,Technology,,,,,,,,,,,,
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,105.38699340820312,167743300.0,AAPL,Technology,,,,,,,,,,,,
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,109.34069061279297,149981400.0,AAPL,Technology,,,,,,,,,,,,
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,111.9505615234375,137672400.0,AAPL,Technology,,,,,,,,,,,,
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,111.10331726074219,99382200.0,AAPL,Technology,,,,,,,,,,,,
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,112.77831268310547,142675200.0,AAPL,Technology,,,,,,,,,,,,
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,113.7326431274414,116120400.0,AAPL,Technology,,,,,,,,,,,,
